u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15
0.568766248,0.441683726,0.42706171,0.515817961,0.285347268,0.73760491,0.212566599,0.86795176,0.983265515,0.063228578,0.771150406,0.709979601,0.183115981,0.14336376,0.188691345
0.479668764,0.141108208,0.758628267,0.706160308,0.218349469,0.084531148,0.67374185,0.265991263,0.918471097,0.242483862,0.84694216,0.239905912,0.041170863,0.600459897,0.585216019
0.528077795,0.661494184,0.609237096,0.630882176,0.987295374,0.045429079,0.701778765,0.509839723,0.735765137,0.219301709,0.360488249,0.975491434,0.443052472,0.601592563,0.703466341
0.924638215,0.866796376,0.910464305,0.756889782,0.443864287,0.636310673,0.684173712,0.636134398,0.48954794,0.24377308,0.039106505,0.669765492,0.18873267,0.078828933,0.957252591
0.258628308,0.689246322,0.579816553,0.192766422,0.723739637,0.312712576,0.806345736,0.858013854,0.562382132,0.921955696,0.836962244,0.70030634,0.498221759,0.932774852,0.932297835
0.880934249,0.967026818,0.507701942,0.682572879,0.876237383,0.607453701,0.514253777,0.524918584,0.114753697,0.755581608,0.484450223,0.632898934,9.58212E-05,0.861503058,0.401195647
0.71580775,0.227209558,0.751387303,0.802540364,0.352192115,0.588325966,0.521115307,0.670043479,0.398111874,0.891722675,0.672578897,0.755622982,0.759306557,0.683625727,0.403916957
0.856718439,0.437599853,0.494775411,0.600938031,0.972631231,0.556340371,0.476659983,0.012088,0.564306207,0.562026453,0.006472879,0.905929506,0.998686661,0.357631825,0.541117249
0.099925447,0.406970066,0.48968697,0.777977943,0.766110036,0.857589903,0.697317497,0.333481386,0.925465798,0.434235365,0.373287506,0.204859478,0.652778077,0.911438882,0.469216625
0.600140638,0.998084982,0.744402084,0.853155422,0.984181804,0.839252717,0.375365329,0.423811949,0.801745422,0.296366562,0.959921276,0.678367007,0.782567217,0.688076645,0.761086688
0.982086726,0.580548355,0.010022898,0.508887172,0.68796159,0.053543736,0.769251155,0.52204727,0.44083939,0.68957467,0.175182512,0.55717669,0.526296003,0.501137558,0.733060436
0.700266657,0.600905067,0.423820549,0.098947381,0.769139944,0.87806922,0.956475083,0.84200163,0.959562639,0.141506441,0.669441111,0.454494863,0.844235936,0.630593348,0.422306641
0.106728133,0.127348359,0.345714537,0.19255245,0.951066638,0.843035718,0.668125398,0.889529712,0.927368621,0.353274165,0.820939984,0.004118264,0.366168248,0.900082181,0.648741578
0.590731839,0.192955945,0.286457327,0.285186135,0.693179118,0.02879807,0.898546855,0.06740615,0.920795582,0.648135268,0.471042199,0.375647711,0.86155233,0.057934299,0.559422374
0.556692568,0.976005849,0.315067967,0.530669191,0.697933335,0.114177069,0.175111578,0.670757003,0.371640707,0.086384162,0.053340788,0.306544042,0.227885088,0.360812578,0.887153368
0.049570493,0.070907324,0.320340451,0.378074057,0.307060113,0.662389066,0.584023387,0.507069067,0.448152979,0.791721285,0.429642373,0.246606439,0.160100938,0.665772907,0.829457767
0.786508399,0.100929583,0.881002373,0.480026376,0.997953244,0.708913933,0.299440504,0.321814786,0.955279062,0.649397676,0.911582466,0.256357077,0.501950885,0.296292867,0.336435637
0.096054716,0.869019845,0.011693886,0.499817296,0.83603497,0.667973863,0.383992418,0.524607522,0.897137261,0.435232991,0.475515251,0.129296724,0.700541369,0.559633594,0.114340968
0.626413923,0.566995492,0.491023433,0.445968695,0.032985566,0.462733868,0.839605826,0.866512439,0.761912344,0.728352919,0.24146175,0.657722209,0.916405018,0.594778231,0.340542298
0.103822798,0.367213322,0.108401844,0.113452089,0.938598145,0.718605527,0.122616734,0.730174549,0.46255963,0.123043209,0.617975502,0.749692549,0.8857809,0.458133503,0.422503826
0.361364896,0.276494714,0.357996611,0.232954507,0.256118171,0.302686257,0.864673783,0.495692208,0.63437395,0.157929992,0.620241222,0.965404524,0.570154727,0.375461789,0.38352104
0.953101493,0.259759135,0.152482842,0.717967461,0.893612909,0.395847901,0.236324363,0.078686089,0.023919159,0.750194975,0.423263174,0.90262125,0.819996335,0.840382302,0.144026324
0.416889963,0.611787094,0.565489291,0.297682992,0.614359434,0.342268004,0.27621569,0.758889032,0.484471896,0.032911816,0.536093485,0.274873411,0.668158287,0.847608106,0.883667583
0.7446659,0.679499851,0.218879365,0.361304156,0.395633237,0.726860763,0.376237096,0.331244862,0.0523609,0.449402095,0.275040918,0.586504341,0.808063533,0.752922902,0.62232923
0.025309657,0.379794442,0.626510193,0.381231661,0.319306547,0.216375828,0.271033003,0.304734625,0.673116418,0.24812198,0.555386345,0.931791566,0.771305663,0.151233896,0.57615176
0.547426891,0.892370153,0.189849821,0.524831374,0.637612054,0.731244953,0.781703992,0.360875686,0.875143035,0.211893903,0.394335627,0.32251367,0.291279895,0.348496611,0.524120268
0.241684159,0.084217226,0.781664702,0.251635912,0.163214078,0.888062678,0.317884955,0.96094136,0.586022716,0.897042696,0.590967224,0.43279248,0.716123801,0.060414463,0.109694406
0.166412276,0.954844886,0.573361436,0.434033273,0.566025292,0.68935376,0.047879986,0.979652507,0.145859983,0.838403379,0.868517053,0.844859507,0.612316428,0.485290019,0.905049644
0.913478126,0.085542872,0.173253415,0.656356716,0.752033457,0.268739073,0.316011459,0.017007484,0.819057073,0.565019945,0.116555133,0.051526303,0.59099816,0.098771152,0.254317089
0.501467526,0.300373002,0.340952427,0.641446563,0.341120985,0.333592369,0.042189029,0.591838391,0.334769791,0.023229547,0.852373798,0.352332017,0.922260556,0.125175931,0.38479037
0.386257182,0.559700722,0.500230691,0.965172894,0.727603581,0.363757399,0.616494509,0.106240411,0.810990793,0.167537805,0.135148318,0.977751662,0.251692586,0.905454764,0.058597212
0.688095018,0.39724054,0.571344489,0.724309343,0.959908711,0.367220885,0.300393045,0.167038162,0.872382693,0.353568815,0.571909301,0.942219268,0.937105771,0.036452054,0.224858229
0.464623377,0.641528704,0.472556646,0.627889311,0.43079252,0.460602097,0.307085221,0.448147389,0.324036166,0.831330423,0.13030101,0.012229206,0.314280869,0.339222108,0.368924378
0.317658931,0.453940426,0.262727926,0.940128897,0.201426402,0.610340892,0.903408812,0.228175542,0.191776287,0.726843587,0.353586414,0.290564876,0.020123068,0.907433021,0.160499773
0.187564684,0.289174236,0.625492251,0.944282584,0.491804267,0.642056624,0.084616403,0.814775386,0.080424362,0.952786533,0.055788191,0.924344309,0.636238822,0.121337597,0.789893956
0.249526307,0.049781748,0.096905521,0.416844566,0.0349721,0.332189848,0.345455444,0.71471807,0.091811581,0.849739788,0.330879493,0.47016372,0.440315212,0.584647221,0.478277541
0.28950065,0.293264401,0.067625917,0.953434575,0.579335467,0.618887264,0.491121189,0.918339985,0.843272701,0.089925337,0.409237928,0.741254368,0.12815492,0.068017602,0.55074761
0.492908213,0.021358081,0.049574312,0.95439138,0.184881988,0.97168415,0.496436484,0.533327659,0.157639156,0.764235919,0.515012745,0.461032807,0.516080414,0.811384976,0.510680799
0.051430962,0.580016199,0.855299672,0.559195817,0.332287464,0.612042647,0.520809726,0.777898848,0.204552937,0.018302416,0.977356781,0.714085706,0.874995838,0.043346706,0.06837405
0.510611847,0.624920452,0.728035434,0.077855696,0.409114036,0.33905506,0.757130567,0.052217616,0.567907276,0.294999837,0.154056561,0.691590633,0.643562623,0.667968903,0.655851229
0.855483892,0.915490914,0.468616241,0.704664495,0.362208171,0.417075242,0.86957207,0.15970212,0.932528874,0.429697946,0.397709327,0.952775696,0.468089463,0.713598536,0.485151281
0.591303969,0.166126637,0.7898576,0.369865214,0.834397097,0.720554156,0.896771228,0.740431834,0.296684969,0.600463467,0.269867935,0.241514055,0.169848807,0.610734474,0.827459143
0.708234734,0.330348579,0.954586538,0.471921192,0.611875003,0.883804637,0.695939968,0.315206663,0.958007825,0.515748615,0.308804826,0.006808176,0.278211145,0.141514083,0.273808488
0.521629438,0.978570173,0.915867559,0.470587953,0.348694777,0.936954469,0.929673402,0.742508171,0.517616933,0.694435841,0.147786128,0.45734159,0.790245053,0.971303969,0.955329328
0.333616695,0.473853491,0.292556935,0.217287394,0.088936953,0.353459697,0.600299269,0.461211175,0.468982159,0.752864644,0.977152324,0.877089714,0.027372252,0.068029602,0.536810837
0.180541841,0.154928965,0.464529899,0.288593333,0.32443201,0.675516202,0.886431095,0.211024676,0.420930922,0.029997607,0.699336142,0.875942075,0.850599292,0.2121202,0.220590524
0.735903735,0.430123151,0.668839092,0.02545951,0.348527832,0.181211054,0.415781149,0.561407004,0.612605931,0.023115218,0.02666831,0.399427987,0.464148271,0.964237382,0.35187452
0.992201996,0.591227439,0.85544438,0.568560265,0.095345403,0.756518449,0.212657035,0.358035412,0.985042065,0.024050707,0.414358957,0.231909543,0.546718249,0.018369823,0.409309176
0.896513774,0.439980855,0.513264067,0.354546597,0.053129873,0.180053263,0.230642794,0.370210399,0.901210571,0.335063844,0.112269612,0.986079818,0.237010247,0.78607608,0.19460222
0.998258614,0.406109508,0.382345013,0.293993431,0.18511169,0.163215232,0.200244485,0.476830108,0.494661098,0.480650177,0.137354784,0.337284959,0.821523369,0.705728083,0.160741292
0.916635664,0.573759084,0.528610249,0.566282511,0.689541459,0.968250322,0.508173987,0.164564174,0.330236663,0.249596363,0.34184402,0.955646718,0.511162769,0.48804303,0.200334496
0.424623491,0.070186817,0.010467915,0.33262033,0.815993942,0.010524631,0.146473224,0.073869525,0.325603993,0.360617433,0.85010444,0.203275443,0.405158526,0.584579677,0.885764082
0.978839262,0.515739406,0.65884457,0.591326215,0.541256335,0.317159905,0.668991719,0.714990672,0.783362223,0.184329007,0.878254143,0.220932754,0.20296305,0.05952039,0.364386276
0.024077882,0.640737968,0.549742196,0.659446888,0.993126236,0.590160374,0.950734788,0.240713746,0.660572381,0.851707856,0.297758932,0.293951436,0.375867738,0.547859537,0.856081844
0.476480125,0.602134004,0.648524961,0.791069361,0.005278164,0.598458354,0.442140833,0.40581813,0.206323212,0.6297309,0.527146003,0.161220091,0.19877056,0.832535918,0.831945864
0.903283294,0.842503446,0.763827165,0.283001692,0.829195983,0.947527082,0.531859569,0.403102019,0.007090857,0.552050076,0.568016393,0.115715893,0.128364668,0.119985815,0.922283434
0.417318441,0.765210342,0.661226093,0.013723686,0.779063884,0.848376886,0.846553545,0.543531343,0.865270116,0.956998877,0.459541866,0.894958122,0.720807586,0.461681617,0.764900951
0.089512087,0.015155617,0.155575362,0.257371906,0.757991337,0.387583444,0.641301029,0.669657604,0.009746599,0.966223397,0.521048753,0.232499272,0.491493155,0.040073916,0.671105841
0.920420105,0.616941139,0.267109103,0.410540796,0.514468286,0.689018942,0.173968489,0.42669038,0.843452623,0.216948346,0.299390784,0.986994983,0.378216587,0.72287689,0.950114387
0.594265507,0.411941928,0.845837166,0.756119658,0.247437682,0.259464771,0.510150733,0.025391339,0.717164216,0.584214935,0.526212351,0.444297272,0.50858492,0.583662676,0.909866838
0.807270428,0.930832519,0.657370907,0.801007914,0.76157712,0.653463624,0.20771275,0.452813745,0.963124484,0.146715448,0.647225988,0.476423091,0.834094734,0.413486958,0.152333424
0.125461448,0.506725713,0.65547808,0.679760646,0.682407484,0.073006616,0.933063382,0.580263273,0.801718991,0.036039137,0.397568496,0.431920081,0.948982916,0.356939497,0.707484106
0.670198671,0.259565977,0.821273251,0.281276252,0.157524237,0.391092086,0.535728292,0.809450268,0.053384649,0.076682642,0.004033394,0.646577439,0.313070573,0.921406411,0.679223191
0.796541059,0.070032093,0.986340254,0.906242256,0.98093595,0.243611234,0.17275077,0.947053163,0.618534998,0.273237593,0.343579143,0.515255728,0.323417819,0.70629391,0.757465222
0.451808762,0.440515688,0.142338548,0.72673526,0.808156564,0.574892541,0.008164699,0.283644565,0.697296162,0.439228901,0.893547184,0.118553267,0.924612416,0.55770114,0.127473071
0.529226752,0.402565844,0.197242439,0.630997416,0.410356667,0.561979761,0.596622002,0.210633679,0.835523434,0.013153042,0.675764969,0.782504562,0.208327257,0.979548244,0.329954862
0.302285755,0.954150951,0.043524909,0.795014499,0.035283687,0.828295479,0.162957658,0.741396375,0.687686555,0.944980473,0.164720252,0.042241739,0.636962025,0.614960626,0.288370057
0.528625525,0.307771137,0.916387739,0.230288612,0.534987411,0.246026992,0.460003001,0.807160012,0.912157419,0.643069387,0.414020234,0.291994949,0.78890443,0.554791444,0.774297589
0.901264134,0.022539062,0.104430855,0.869387119,0.502385021,0.439711351,0.662234377,0.114101409,0.161685784,0.091241634,0.017978616,0.840711975,0.428216639,0.584888955,0.047536515
0.291797313,0.590282926,0.386267159,0.516537845,0.290861629,0.293174383,0.840289662,0.05666188,0.341560693,0.142846328,0.62960154,0.995230087,0.260586373,0.936664027,0.618699695
0.27439396,0.131401348,0.706480969,0.073492438,0.458992286,0.410062309,0.468254859,0.946298004,0.261436613,0.893264684,0.942930916,0.105197787,0.553648609,0.713660408,0.384518445
0.058869872,0.250054856,0.692742738,0.782788393,0.095042836,0.084728945,0.579314359,0.46571317,0.363120506,0.49701902,0.730737946,0.370839294,0.323086471,0.75293252,0.811574934
0.227752485,0.49413025,0.081616416,0.755838374,0.98711798,0.475301445,0.422951226,0.283251474,0.097804793,0.591591188,0.841077072,0.131545727,0.150578929,0.328107728,0.934669393
0.29333948,0.819421492,0.364641532,0.607462298,0.94038542,0.920467969,0.69704967,0.723536583,0.206139178,0.738477856,0.988211625,0.508314014,0.056575104,0.859528303,0.239479388
0.336374595,0.106443681,0.231054394,0.495080246,0.806070853,0.245684777,0.090248837,0.238608467,0.506753976,0.431574867,0.811069585,0.473069781,0.677666009,0.977023675,0.153647419
0.784238257,0.814711887,0.233769938,0.549098091,0.294374773,0.768070579,0.19966101,0.906055059,0.866447399,0.899159347,0.353897859,0.105973487,0.023274143,0.64935924,0.210149946
0.995884636,0.957424474,0.738653275,0.989477485,0.623611363,0.125480419,0.171606568,0.210711982,0.53606012,0.001629914,0.279413748,0.376323727,0.525855118,0.422558129,0.52222002
0.548396005,0.119810996,0.840494033,0.602912491,0.279909048,0.288981068,0.82919073,0.171212037,0.992903311,0.423766015,0.318864384,0.653928374,0.991374555,0.704013952,0.423376292
0.354815857,0.899815078,0.821362568,0.491091459,0.063015936,0.424643574,0.230556039,0.412051721,0.939819503,0.985003171,0.538058041,0.345258038,0.804408918,0.768240015,0.54957328
0.1986334,0.63805107,0.387136495,0.918102607,0.10438339,0.766871666,0.466770401,0.575236739,0.140281115,0.200512327,0.19597707,0.700137018,0.191549319,0.621081041,0.837081939
0.049465622,0.153831034,0.985859491,0.983347966,0.345296192,0.941299292,0.128622838,0.049528966,0.312244593,0.420952382,0.399956263,0.348996789,0.575861315,0.03458536,0.47340879
0.459989549,0.813316975,0.600898334,0.032652788,0.126942999,0.514713541,0.925484578,0.456833913,0.583216097,0.608260411,0.108267028,0.866539327,0.656556925,0.797528214,0.06648917
0.451389503,0.970856683,0.312863673,0.796862154,0.358880074,0.350614782,0.327995839,0.628808034,0.597515829,0.375925026,0.12670875,0.954969247,0.976616089,0.479788112,0.609640528
0.537022804,0.003825238,0.130153165,0.789288299,0.142142031,0.701550533,0.797277256,0.1764745,0.692420976,0.640567381,0.161545555,0.878784527,0.610892039,0.266877677,0.248971657
0.97188989,0.841403393,0.751536177,0.363600036,0.18559669,0.864995144,0.563045909,0.223368261,0.345275747,0.53932341,0.01846243,0.035559116,0.25819234,0.45746186,0.506788499
0.539717662,0.478504065,0.12668787,0.735262911,0.682959106,0.898645206,0.809204131,0.322423469,0.90490766,0.137011064,0.454552897,0.421049684,0.249923919,0.847159778,0.604328196
0.472677503,0.214592821,0.242179156,0.207473005,0.045496248,0.359977996,0.883947915,0.494479329,0.859444799,0.766147264,0.060680837,0.404745626,0.751660763,0.841849813,0.771981416
0.976688364,0.040990944,0.886514726,0.357001201,0.674536353,0.499290751,0.574690037,0.675879303,0.81475519,0.161877689,0.347849779,0.255512448,0.97987916,0.832753614,0.836942551
0.553746526,0.300524457,0.473785152,0.27666729,0.666255435,0.630713862,0.27329912,0.087579015,0.22837024,0.660845159,0.240877012,0.558195246,0.744609377,0.783909428,0.774180386
0.732386761,0.167235382,0.646087619,0.842300252,0.433062305,0.778877858,0.99134552,0.76043084,0.715978633,0.987908642,0.894245232,0.393154742,0.052136264,0.165302526,0.247838342
0.740765588,0.385801369,0.533160595,0.899053963,0.517301325,0.610632528,0.379212401,0.147120165,0.937254111,0.978790716,0.566423295,0.02321054,0.813036456,0.844523541,0.381141358
0.449205574,0.606241043,0.380115623,0.061550879,0.580278128,0.161520155,0.102578979,0.707737348,0.948591114,0.567754485,0.304266346,0.934604139,0.998187905,0.337740186,0.123628733
0.694268025,0.953961616,0.410575591,0.083532605,0.642227773,0.116557786,0.947830427,0.21743305,0.891225822,0.200800734,0.943864026,0.445662195,0.825065024,0.834949962,0.432090855
0.280077341,0.746851064,0.767813044,0.92692359,0.224424495,0.48498746,0.203047102,0.187054322,0.459203514,0.252888494,0.22705468,0.859716728,0.202360222,0.728333662,0.748193188
0.868847074,0.825228586,0.570114192,0.078348329,0.604808234,0.502844989,0.128151656,0.798676444,0.576574056,0.04310316,0.85490334,0.53945312,0.416257106,0.905182219,0.08305871
0.309095305,0.710161413,0.155656222,0.880783185,0.126000283,0.081962355,0.127635596,0.08865983,0.873617488,0.095621378,0.79539027,0.093793346,0.786659786,0.196050285,0.959869687
0.736930535,0.211989417,0.448412236,0.705560275,0.779540857,0.942292199,0.560118709,0.076111172,0.525858852,0.395322791,0.563700549,0.803230008,0.607781354,0.460380136,0.781533505
0.8876385,0.579968056,0.97133421,0.104800257,0.007093529,0.682170733,0.342968833,0.761320148,0.1934552,0.580975457,0.112947629,0.187579456,0.453582653,0.12581895,0.29595755
0.345730097,0.191372664,0.834161892,0.380482226,0.263633523,0.92884838,0.095563135,0.891870216,0.204468664,0.921490419,0.361030239,0.891347858,0.226380219,0.208100292,0.112258513
0.365742978,0.589061109,0.408817536,0.857197101,0.283716514,0.353444794,0.845757327,0.428678229,0.086932983,0.746164146,0.737361689,0.105045034,0.206382671,0.273838071,0.648264463
0.499885758,0.53357782,0.053137943,0.041315624,0.93204934,0.453693215,0.101406901,0.859974478,0.090383773,0.49033929,0.873546638,0.546629405,0.834853031,0.085264006,0.489408147
0.463335537,0.385018128,0.954210578,0.655538178,0.220911891,0.529290299,0.51638263,0.049710126,0.291189749,0.594720032,0.985704671,0.674649971,0.685585313,0.779940386,0.104772311
0.969724839,0.285293643,0.790286702,0.030436356,0.657323731,0.70959879,0.686225212,0.705415453,0.086593211,0.764837097,0.270596236,0.941803596,0.133155002,0.38526589,0.71476883
0.267882548,0.054998453,0.101118693,0.578408822,0.079251223,0.785067347,0.539518191,0.271817531,0.082505633,0.880841251,0.881429264,0.482960591,0.559022935,0.542736775,0.880364435
0.152611005,0.143007689,0.314142587,0.425438487,0.698626399,0.541120939,0.767634026,0.582411443,0.113553471,0.699762603,0.226653602,0.444616279,0.810951998,0.399147876,0.741490126
0.412348433,0.057855876,0.231008708,0.420256547,0.193271263,0.028285748,0.192150972,0.854627934,0.074550731,0.216177614,0.727840351,0.260666059,0.052103188,0.018859206,0.474051101
0.63641443,0.318298119,0.904060267,0.381361621,0.633515224,0.363330639,0.356661251,0.496032946,0.252209952,0.776355177,0.056868767,0.18544187,0.223336842,0.291009876,0.16435845
0.212323927,0.396047908,0.145705157,0.889894111,0.392210347,0.666733006,0.402448372,0.751032778,0.036301806,0.157032782,0.591328743,0.76181343,0.819310682,0.31577578,0.286510998
0.45547531,0.753399906,0.743592898,0.60966346,0.698336264,0.407424495,0.24718054,0.879277089,0.807975516,0.852028336,0.56435245,0.885447441,0.751116271,0.272836039,0.403125093
0.312546563,0.913313641,0.967637688,0.544382746,0.18947079,0.64424561,0.229357301,0.636585466,0.520055339,0.497118325,0.496444688,0.588957788,0.117033656,0.200149976,0.381935683
0.309297322,0.184554646,0.305961024,0.802983797,0.475178448,0.830386839,0.249779826,0.655145014,0.149521046,0.088547767,0.754819503,0.54523766,0.201008759,0.117676054,0.14449149
0.948373255,0.247596756,0.945824657,0.46867383,0.021592287,0.929431586,0.763019124,0.084518079,0.459581535,0.230396393,0.872896675,0.722510315,0.982929071,0.363470875,0.200119918
0.23906388,0.088895959,0.464470616,0.419308325,0.941475485,0.420781702,0.654052511,0.971203817,0.945783471,0.027181927,0.468314182,0.028387836,0.420847301,0.830114618,0.408248432
0.973696763,0.107952493,0.043255174,0.400117785,0.46771307,0.887283256,0.594172844,0.413359355,0.357843073,0.889628427,0.20394542,0.006735485,0.073566014,0.361622162,0.066859355
0.680206838,0.072205431,0.183234046,0.61430704,0.171467462,0.392653045,0.488889371,0.088213557,0.122134482,0.368770129,0.90988934,0.143957481,0.792017939,0.320699348,0.753083028
0.76503479,0.680369343,0.755044157,0.317236306,0.699114397,0.70501618,0.838527579,0.055826361,0.929553769,0.645696598,0.625262945,0.303382123,0.918331471,0.452334084,0.808055155
0.961413104,0.826845605,0.914320371,0.040869082,0.307928256,0.299505266,0.046163037,0.757407748,0.561514121,0.272862841,0.133007471,0.948611913,0.224846194,0.174575992,0.608977901
0.227639861,0.924657038,0.867629096,0.344469932,0.815097155,0.654658174,0.694967947,0.299922746,0.090659375,0.597559933,0.166953571,0.628111338,0.930493235,0.32515836,0.109908449
0.727329261,0.625762857,0.797951562,0.789884687,0.13656747,0.481076628,0.981771021,0.529446707,0.894380682,0.538913534,0.824367844,0.439946722,0.356011512,0.36281901,0.159186614
0.051803052,0.596307896,0.731547063,0.482398177,0.809348835,0.471547877,0.083091094,0.81984483,0.96368747,0.286548453,0.417293546,0.719050793,0.237597467,0.319081467,0.966905287
0.017053616,0.268333763,0.333916024,0.781579525,0.470245097,0.18986565,0.11332953,0.040500533,0.387752836,0.941978265,0.25430022,0.944239178,0.122784245,0.863039472,0.093629442
0.97802327,0.531222326,0.147611548,0.087638913,0.549509001,0.707918172,0.922181894,0.839606367,0.112744195,0.521023757,0.938383291,0.503018952,0.6597872,0.844734896,0.699901494
0.231168783,0.516738115,0.939122289,0.298013883,0.680144611,0.3205501,0.014820973,0.89937841,0.82958096,0.53552077,0.983432207,0.020101974,0.267568217,0.98372121,0.769206261
0.332574513,0.217316016,0.343807184,0.906627426,0.997924818,0.964497972,0.998906406,0.843677084,0.872228774,0.015392958,0.516933282,0.898267608,0.553592191,0.643297797,0.57080823
0.979110731,0.602782166,0.412688589,0.336663014,0.231018176,0.924161963,0.27493085,0.600040358,0.100597139,0.665680904,0.173240726,0.724500387,0.354249453,0.760386234,0.400426271
0.988651485,0.543976599,0.184771693,0.247097531,0.719862455,0.12516503,0.25403507,0.879486021,0.79158298,0.17124419,0.290362161,0.607152137,0.865532666,0.469186423,0.226775515
0.88380427,0.48353146,0.832823114,0.368804358,0.761603713,0.220624472,0.526759944,0.93185094,0.042370405,0.577019466,0.810404525,0.966115845,0.121824785,0.217776176,0.683383594
0.113067388,0.666566874,0.81677021,0.929064452,0.469905809,0.843732041,0.869639771,0.916776381,0.252734915,0.858809948,0.606785894,0.911447022,0.951527037,0.992837789,0.121277753
0.597868068,0.509297853,0.768971178,0.201696897,0.052742328,0.934920746,0.413106981,0.982850011,0.609267237,0.836029712,0.46921022,0.969010574,0.085060895,0.592698064,0.986947008
0.139776814,0.880990856,0.661492153,0.824000162,0.330850438,0.316339121,0.32204914,0.926848345,0.016936127,0.974561512,0.271697861,0.408363746,0.975335996,0.592379743,0.81811712
0.869843513,0.519088185,0.714579867,0.562185254,0.864506248,0.735688781,0.617258554,0.545409909,0.936367356,0.394542639,0.911157848,0.102855304,0.280823996,0.295393469,0.469893569
0.589046102,0.443083842,0.276031452,0.394789336,0.350371301,0.742507117,0.487425471,0.453302388,0.9528698,0.868575423,0.055598938,0.793939092,0.041289525,0.480871489,0.503604178
0.169654206,0.539243171,0.548887316,0.35620885,0.531748247,0.003407753,0.50602046,0.173992765,0.075911204,0.121970451,0.870222633,0.1901115,0.448109494,0.071705524,0.528263746
0.054216559,0.065062629,0.761714066,0.226448903,0.208036097,0.711046375,0.336691112,0.614345066,0.643000465,0.781272093,0.932356541,0.863898852,0.062618572,0.102123505,0.15483513
0.978223123,0.64587173,0.909180432,0.604514973,0.649802931,0.993562029,0.925780686,0.141889385,0.493280781,0.260161193,0.747083335,0.70916951,0.380021134,0.820279194,0.902647548
0.941015658,0.829799907,0.457030187,0.130344939,0.548793252,0.802692321,0.458487729,0.018322113,0.852171122,0.439278859,0.005408489,0.388585356,0.145293528,0.952755754,0.344169451
0.896775799,0.672051395,0.154378618,0.34797181,0.153157616,0.348638662,0.534725271,0.5594619,0.26895644,0.312966459,0.284118551,0.839881781,0.657677177,0.853364204,0.351765495
0.129120275,0.697797581,0.14372561,0.886098832,0.290123494,0.094925897,0.284899659,0.371657283,0.713431334,0.06212744,0.573531141,0.52311871,0.401573044,0.32483969,0.466522761
0.999906027,0.577808127,0.781936512,0.82178956,0.919520805,0.634812274,0.188842952,0.467517267,0.04781435,0.942922278,0.908821196,0.145796972,0.165301107,0.667087294,0.75447728
0.499301112,0.220339679,0.527178501,0.221977872,0.55753971,0.009910339,0.718381295,0.529175202,0.665218124,0.106059816,0.27009332,0.440385201,0.972276345,0.104027378,0.803349322
0.543528154,0.276103038,0.030065382,0.431070517,0.648895405,0.346879497,0.363856902,0.874493802,0.704529279,0.939788841,0.504503998,0.896413774,0.859491127,0.325911739,0.423016555
0.050473843,0.297093424,0.253800642,0.628875519,0.373018141,0.87999936,0.885055912,0.565541524,0.013932105,0.590531215,0.995052624,0.998445915,0.942529576,0.27841361,0.58110629
0.167884724,0.311097205,0.416926067,0.711292463,0.681407558,0.365051635,0.70128537,0.619202004,0.451786498,0.671818996,0.177534524,0.505292865,0.073011145,0.81380385,0.073623878
0.763565226,0.696515326,0.814349279,0.598648083,0.924563766,0.109646336,0.346740739,0.633257179,0.245322146,0.855827324,0.730945205,0.638291079,0.314161845,0.340044422,0.58695814
0.115216437,0.33940034,0.226894735,0.038610541,0.104532323,0.095281918,0.961640604,0.975690386,0.797542177,0.404767208,0.453493706,0.402202176,0.000361446,0.304243711,0.304475472
0.307802122,0.13885997,0.951955692,0.742658557,0.73618081,0.42925422,0.403350897,0.28206282,0.562138429,0.903904279,0.882116013,0.850622679,0.810770729,0.398872742,0.881528485
0.148650159,0.613765734,0.206614066,0.060629689,0.367134253,0.306316771,0.193880919,0.064303709,0.614049068,0.649525163,0.423854675,0.038753363,0.564299433,0.456404226,0.230190846
0.383813118,0.492171807,0.818174593,0.081480529,0.292325645,0.837031238,0.086080163,0.643706417,0.246829883,0.962454869,0.475040963,0.528045883,0.110622774,0.276403749,0.646380531
0.969651846,0.057931907,0.134065844,0.392987158,0.158556524,0.605758546,0.342046789,0.700460782,0.960116276,0.74219575,0.239425072,0.99755369,0.232900692,0.609018972,0.490568243
0.066058757,0.278782306,0.947984988,0.289194407,0.084171339,0.595376844,0.065220454,0.110743423,0.754822123,0.648765555,0.975452209,0.434833689,0.419781904,0.653321204,0.336563435
0.586985142,0.730671108,0.117169243,0.718548462,0.364228216,0.821737376,0.020646077,0.794095986,0.171923364,0.531678872,0.755789122,0.139851741,0.287383039,0.131918057,0.91364396
0.741534731,0.681191326,0.91470062,0.452148382,0.099439323,0.394433825,0.626193048,0.517410267,0.19397145,0.359325033,0.020964444,0.97544419,0.941228716,0.651962224,0.048964072
0.154126633,0.623935685,0.852175412,0.3771392,0.243808951,0.698138447,0.521538662,0.319708413,0.582457615,0.417808555,0.362267938,0.823506641,0.79239581,0.513225322,0.833344455
0.747866834,0.830169422,0.664179142,0.896116783,0.073404105,0.366669846,0.168824831,0.00490197,0.371635368,0.1875513,0.033619723,0.900204425,0.809408401,0.813059145,0.083788515
0.260338366,0.472775726,0.276225498,0.443458599,0.484406005,0.124014042,0.395139794,0.55630874,0.289537334,0.96477447,0.140372286,0.275599433,0.670119522,0.650371645,0.894228204
